1	67152479	67222979	792
1	67222979	67255979	793
1	67255979	67278479	794
1	67278479	67362479	795
1	67362479	67531479	796
1	67531479	67595979	797
1	67595979	67668479	798
1	67668479	67765479	799
1	67765479	67917979	800
1	67917979	67939479	801
1	67939479	67990479	802
1	67990479	68029979	803
1	68029979	68050479	804
1	68050479	68093979	805
1	68093979	68109979	806
1	68109979	68256479	807
1	68256479	68385479	808
1	68385479	68457479	809
1	68457479	68477479	810
1	68477479	68567979	811
1	68567979	68581479	812
1	68581479	68633479	813
1	68633479	68665479	814
1	68665479	68719979	815
1	68719979	68738979	816
1	68738979	68825479	817
1	68825479	68861479	818
1	68861479	68910979	819
1	68910979	68919979	820
1	68919979	69041979	821
1	69041979	69166479	822
1	69166479	69441979	823
1	69441979	69635979	824
1	69635979	69687479	825
1	69687479	69791979	826
1	69791979	69914479	827
1	69914479	70157479	828
1	70157479	70191479	829
1	70191479	70244479	830
1	70244479	70276479	831
1	70276479	70490979	832
1	70490979	70504979	833
1	70504979	70879479	834
1	70879479	70945979	835
1	70945979	70989979	836
1	70989979	71040479	837
1	71040479	71084479	838
1	71084479	71154479	839
1	71154479	71371979	840
1	71371979	71393479	841
1	71393479	71820979	842
1	71820979	71958979	843
1	71958979	72023479	844
1	72023479	72029979	845
1	72029979	72284479	846
1	72284479	72382479	847
1	72382479	72509979	848
1	72509979	72557479	849
1	72557479	72715479	850
1	72715479	72844979	851
1	72844979	72958979	852
1	72958979	73067979	853
1	73067979	73265479	854
1	73265479	73305479	855
1	73305479	73655979	856
1	73655979	73993479	857
1	73993479	74181979	858
1	74181979	74235479	859
1	74235479	74326479	860
1	74326479	74355979	861
1	74355979	74463979	862
1	74463979	74711479	863
1	74711479	74857479	864
1	74857479	74925979	865
1	74925979	74976479	866
1	74976479	75014979	867
1	75014979	75130479	868
1	75130479	75167479	869
1	75167479	75174979	870
1	75174979	75277979	871
1	75277979	75470979	872
1	75470979	75621479	873
1	75621479	75630979	874
1	75630979	75692979	875
1	75692979	75762979	876
1	75762979	75826479	877
1	75826479	75938479	878
1	75938479	75994479	879
1	75994479	76095979	880
1	76095979	76236979	881
1	76236979	76476979	882
1	76476979	76554479	883
1	76554479	76608479	884
1	76608479	76727979	885
1	76727979	76783479	886
1	76783479	76864979	887
1	76864979	76874979	888
1	76874979	76911479	889
1	76911479	76975979	890
1	76975979	77017979	891
1	77017979	77076479	892
1	77076479	77141979	893
1	77141979	77189979	894
1	77189979	77264479	895
1	77264479	77328979	896
1	77328979	77394979	897
1	77394979	77420479	898
1	77420479	77482479	899
1	77482479	77547479	900
1	77547479	77695479	901
1	77695479	77827479	902
1	77827479	77895979	903
1	77895979	77989979	904
1	77989979	78294479	905
1	78294479	78719979	906
1	78719979	78820479	907
1	78820479	78936979	908
1	78936979	78957479	909
1	78957479	78988979	910
1	78988979	79000479	911
1	79000479	79062479	912
1	79062479	79112479	913
1	79112479	79183979	914
1	79183979	79234479	915
1	79234479	79247479	916
1	79247479	79261979	917
1	79261979	79297479	918
1	79297479	79496479	919
1	79496479	79582479	920
1	79582479	79660979	921
1	79660979	80100979	922
1	80100979	80223979	923
1	80223979	80236479	924
1	80236479	80311979	925
1	80311979	80341479	926
1	80341479	80450979	927
1	80450979	80653479	928
1	80653479	80677479	929
1	80677479	80782479	930
1	80782479	80877479	931
1	80877479	80922479	932
1	80922479	81061479	933
1	81061479	81102979	934
1	81102979	81159979	935
1	81159979	81209979	936
1	81209979	81354479	937
1	81354479	81431979	938
1	81431979	81454979	939
1	81454979	81490479	940
1	81490479	81657979	941
1	81657979	81767979	942
1	81767979	81848479	943
1	81848479	81866979	944
1	81866979	81895979	945
1	81895979	81963979	946
1	81963979	81990479	947
1	81990479	82023479	948
1	82023479	82049979	949
1	82049979	82118479	950
1	82118479	82219479	951
1	82219479	82252479	952
1	82252479	82269979	953
1	82269979	82354979	954
1	82354979	82374479	955
1	82374479	82563479	956
1	82563479	82581479	957
1	82581479	82686479	958
1	82686479	82802479	959
1	82802479	82837479	960
1	82837479	82884979	961
1	82884979	82966979	962
1	82966979	83054979	963
1	83054979	83060479	964
1	83060479	83129979	965
1	83129979	83136979	966
1	83136979	83251479	967
1	83251479	83294479	968
1	83294479	83468979	969
1	83468979	83652479	970
1	83652479	83683479	971
1	83683479	83831979	972
1	83831979	83977479	973
1	83977479	83991979	974
1	83991979	84025979	975
1	84025979	84066979	976
1	84066979	84121979	977
1	84121979	84162979	978
1	84162979	84226979	979
1	84226979	84322479	980
1	84322479	84530979	981
1	84530979	84731479	982
1	84731479	84747979	983
1	84747979	84844479	984
1	84844479	84927479	985
1	84927479	85092479	986
1	85092479	85209479	987
1	85209479	85230979	988
1	85230979	85333479	989
1	85333479	85349479	990
1	85349479	85392979	991
1	85392979	85558479	992
1	85558479	85582479	993
1	85582479	85604479	994
1	85604479	85659479	995
1	85659479	85680979	996
1	85680979	85772979	997
1	85772979	85941479	998
1	85941479	85970979	999
1	85970979	86012479	1000
1	86012479	86250479	1001
1	86250479	86447479	1002
1	86447479	86454479	1003
1	86454479	86550979	1004
1	86550979	86570479	1005
1	86570479	86662979	1006
1	86662979	86715479	1007
1	86715479	86760479	1008
1	86760479	86949479	1009
1	86949479	87002479	1010
1	87002479	87052979	1011
1	87052979	87167979	1012
1	87167979	87295979	1013
1	87295979	87586479	1014
1	87586479	87640479	1015
1	87640479	87654479	1016
1	87654479	87696979	1017
1	87696979	87759479	1018
1	87759479	87804979	1019
1	87804979	87824479	1020
1	87824479	87978479	1021
1	87978479	88035479	1022
1	88035479	88128479	1023
1	88128479	88237479	1024
1	88237479	88281979	1025
1	88281979	88406979	1026
1	88406979	88456479	1027
1	88456479	88587979	1028
1	88587979	88605479	1029
1	88605479	88626979	1030
